 92 1710  94 1618  96 1548  94  96  98 1604 2148  92 1520  92 1596  94 2114  94  94  94 37340 116  96  92  94 352 1880  98 1516 114 1586 100 1390  96  90  96 222 1692 100 4900  98 262 256  92 1968  94 1568  96  96 1598  94  94  94 410  94 1652  94 1568  94 104 1604  92  92  92 
 40  40  38  40  40  42  40  42  40  40  46  40  42  46  44  40  40  48  48  48  42  44  42  42  40  42  42  42  38  42  38  44  44  44  42  40  42  40  46  78  48  42  40  42  40  40  42  42  42  42  44  40  40  40  40  42  40  40 426  40  40  42  40  40 
 44  42  38  38  40  40  40  40  40  40  48  40  42  40  40  42  42  44  40  46  48  44  46  42  40  40  42  38  40  40  40  42  42  42  40 254 252  42  46  42  40  42  42  42  40  40  42  42  40  40  42  42  38  42  40  42  42  42  48  40  42  40  44  44 
 40  42  44  42  42  42  44  42  42  42  48  42  42  44  42  44  42  42  38  42  46  50  46  48  42  40  42  40  42  42  40  42  40  44  40  42  42  42 254  38  42  42  42  44  44  40  44  42  42  42  44  42  42  42  42  40  42  40  46  42  44  42  42  42 
 40  40  40  42  42  40  40  42  42  40  40  44  42  40  42  40  40  40  40  42  40  40  42  40  48  46  40  42  44  42  44  42  40  40  44  42  40  40  48  42  44  40  40  38  42  40  40  38  44  42  42  40  42  40  42  40  42  38  48  40  38  40  40  40 
 42  42  42  40  42  40  38  40  40  42  46  40  44  44  42  42  40  42  40  42  40  40  40  42  42  50  48  44  44  40  40  40  42  40  40  42  42  40  54  40  42  40  40  40  42  40  42  42  40  44  40  40  38  40  42  44  40  42  48  42  42  42  42  42 
 42  40  42  42  42  38  40  40  40  40  40  40  42  38  40  42  40  38  40  40  42  40  40  40  40  42  46  48  46  46  40  40  42  42  42  40  40  38  46  40  40  42  40  38  42  40  42  40  40  40  40  40  40  40  42  38  40  42  48  40  40  40  40  42 
 42  40  42  40  40  42  42  42  42  40  44  42  40  40  40  40  42  44  42  40  40  42  42  40  44  42  40  40  40  42  48  50  42  40  42  42  42  42  46  42  44  42  42  40  40  42  42  44  42  42  42  40  42  42  42  38  44  40  44  42  42  40  42  42 
 38  40  38  40  40  40  40  40  40  40  42  40  40  42  40  38  42  38  40  42  42  42  42  40  40  40  40  42  42  40  42  42  50  46  40  40  38  40  46  38  40  40  40  40  42  40  40  42  42  40  40  42  40  38  42  42  42  38  50  40  40  42  42  40 
 42  42  42  40  42  44  42  40  42  40  48  38  40  40  42  40  38  42  40  38  40  40  42  40  40  40  40  40  40  40  40  40  46  46  46  48  38  40  48  40  40  38  42  40  40  40  42  40  40  38  40  42  40  40  40  40  38  40  40  44  38  40  38  40 
 42  38  40  40  38  42  40  42  42  38  40  40  40  40  42  40  42  38  40  40  38  40  40  42  42  40  40  40  40  42  40  42  40  42  40  48  46  40  48  40  40  40  42  40  42  40  38  40  42  42  42  40  38  40  42  40  40  40  46  40  42  40  40  40 
 38  40  40  42  40  42  40  40  42  40  46  40  42  42  40  42  40  40  38  40  40  40  42  40  38  40  42  40  40  38  40 33640  42  42  40  38  48  46  52  38  44  40  40  38  42  48  40  40  40  38  42  38  38  40  40  40  40  40  40  40  42  40  40  42 
 36  40  38  38  38  38  38  40  36  38  40  40  38  36  38  40  40  36  40  40  38  40  40  36  38  38  40  38  40  40  38  38  38  42  38  38  38  40  52  48  44  44  40  40  38  40  40  40  40  38  38  38  38  38  38  40  38  42  52  38  38  36  38  38 
 40  42  40  42  44  42  42  38  40  40  48  42  40  42  40  42  38  40  42  42  40  40  40  40  38  42  40  40  40  40  42  42  38  40  40  42  42  40  48  38  40  40  52  44  40  38  42  40  40  40  40  42  42  40  42  42  40  42  40  38  40  42  40  40 
